INFO 2023-10-31 08:17:25,369 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1698461230.027712
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Python311\Lib\zoneinfo\_common.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\mixins.py first seen with mtime 1698461244.555598
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Python311\Lib\asyncio\protocols.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Python311\Lib\argparse.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\models.py first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\urls\__init__.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:25,778 autoreload File C:\Python311\Lib\email\errors.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\csv.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\DLLs\_sqlite3.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\asyncio\taskgroups.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1698461229.0420446
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\connection.py first seen with mtime 1698461230.1009889
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\email\mime\message.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\email\iterators.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1698461224.8427458
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\importlib\metadata\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Python311\Lib\asyncio\transports.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1698461229.8855033
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\transaction.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1698461230.1475835
DEBUG 2023-10-31 08:17:25,794 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1698461230.1924608
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1698461226.1794975
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\asyncio\futures.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1698461229.83861
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1698461230.119759
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\opcode.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\static.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1698461226.49397
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\pytz\lazy.py first seen with mtime 1698461222.2204156
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\operator.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\utils.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1698461230.151033
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\struct.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\unittest\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Python311\Lib\email\policy.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,809 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:25,827 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:25,829 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:25,829 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\http\request.py first seen with mtime 1698461230.012074
DEBUG 2023-10-31 08:17:25,833 autoreload File C:\Python311\Lib\concurrent\futures\thread.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,833 autoreload File C:\Python311\DLLs\_ctypes.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:25,833 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1698461229.650007
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1698461228.2404914
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:25,836 autoreload File C:\Python311\Lib\sqlite3\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,841 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loader.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:25,841 autoreload File C:\Python311\Lib\uuid.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,841 autoreload File C:\Python311\Lib\http\client.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,841 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1698461229.7912543
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\log.py first seen with mtime 1698461230.1290302
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Python311\Lib\asyncio\trsock.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\library.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Python311\Lib\datetime.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:25,845 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1698461229.6394625
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\email\base64mime.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\keyword.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1698461229.83861
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1698461229.8960412
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\email\feedparser.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\asyncio\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\traceback.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1698461229.8235693
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1698461230.1111934
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:25,849 autoreload File C:\Python311\Lib\email\generator.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\copyreg.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\ssl.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\unittest\result.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1698461224.8427458
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\importlib\resources\_adapters.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\re\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\DLLs\_overlapped.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\encodings\utf_8.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\asgiref\sync.py first seen with mtime 1698461224.6231785
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\json\encoder.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\html\entities.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\functional.py first seen with mtime 1698461230.1187365
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1698461230.1065266
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\apps.py first seen with mtime 1698461244.541568
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\pickle.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\asyncio\locks.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\threading.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:25,857 autoreload File C:\Python311\Lib\importlib\resources\_legacy.py first seen with mtime 1666607648.0
